,source,target
17058,47034,65214
17059,46503,59978
17060,37352,4682
17061,59978,46503
17062,96228,87106
17063,85511,30098
17064,58388,34820
17065,86220,93471
17066,84521,17538
17067,34820,58388
17068,2681,34820
17069,34820,2681
17070,87181,9570
17071,93471,86220
17072,29837,87106
17073,87106,29837
17074,4682,37352
17075,30098,85511
17076,17538,84521
17077,65214,47034
17078,52260,95165
17079,95165,4682
17080,49803,7376
17081,99250,1877
17082,99250,36670
17083,36670,99250
17084,27562,67283
17085,49803,51445
17086,51445,49803
17087,67283,27562
17088,37243,84832
17089,1877,99250
17090,84832,37243
17091,7376,49803
17092,44087,5796
17093,5796,44087
17094,22231,57496
17095,27657,96615
17096,96615,27657
17097,57496,22231
17098,2824,23181
17099,23181,2824
17100,87849,52465
17101,52465,87849
17102,5807,37362
17103,37362,5807
17104,38095,25481
17105,25481,38095
17106,53269,48216
17107,19453,85707
17108,57007,89096
17109,48216,53269
17110,7318,40276
17111,40276,7318
17112,21382,47426
17113,47426,21382
17114,89096,57007
17115,85707,19453
17116,47841,71457
17117,15239,19629
17118,19629,15239
17119,42260,15239
17120,82858,53284
17121,15239,42260
17122,38703,90057
17123,53284,82858
17124,71457,47841
17125,90057,38703
17126,21631,22742
17127,86155,95032
17128,73346,26990
17129,31306,14552
17130,95668,60654
17131,19908,99439
17132,46348,23305
17133,99439,19908
17134,21006,78252
17135,11438,24111
17136,22742,21631
17137,23305,46348
17138,66667,46332
17139,94751,66667
17140,83456,30706
17141,48723,75818
17142,98298,73346
17143,91394,10131
17144,26990,73346
17145,46332,66667
17146,75818,48723
17147,14552,31306
17148,26990,68705
17149,84486,65787
17150,60654,95668
17151,66072,95668
17152,68705,26990
17153,30706,83456
17154,98298,39482
17155,24111,11438
17156,65787,84486
17157,95032,86155
17158,10131,91394
17159,78252,21006
17160,95668,66072
17161,73346,98298
17162,95156,86995
17163,86995,95156
17164,31740,63827
17165,8242,84415
17166,78062,70497
17167,37577,27961
17168,58252,70992
17169,35572,27961
17170,58252,37577
17171,37577,58252
17172,84415,8242
17173,68997,27961
17174,70992,58252
17175,66998,31740
17176,1205,35757
17177,63827,31740
17178,92479,88840
17179,27961,68997
17180,87681,21364
17181,70497,78062
17182,27961,35572
17183,31740,66998
17184,21364,87681
17185,35757,1205
17186,88840,92479
17187,27961,37577
17188,56447,97276
17189,19560,52380
17190,7620,98095
17191,82058,99531
17192,99531,27714
17193,99531,63262
17194,27714,99531
17195,68148,90136
17196,68148,78287
17197,5874,12455
17198,90136,68148
17199,52380,19560
17200,78287,68148
17201,12627,66501
17202,5326,11776
17203,97276,56447
17204,66501,12627
17205,99531,82058
17206,11776,5326
17207,12455,5874
17208,63262,99531
17209,98095,7620
17210,30361,64978
17211,39076,92626
17212,94711,27458
17213,53882,70424
17214,39076,21125
17215,66597,67464
17216,27458,94711
17217,64978,30361
17218,70424,53882
17219,55076,5926
17220,92626,39076
17221,53882,50889
17222,21125,39076
17223,50889,53882
17224,67594,54501
17225,54501,67594
17226,5025,67464
17227,67464,5025
17228,67464,66597
17229,5926,55076
17230,96271,28608
17231,28608,96271
17232,57847,16400
17233,16400,57847
17234,58778,39925
17235,65471,51327
17236,58778,51716
17237,51650,65471
17238,83772,78823
17239,51327,65471
17240,40664,84132
17241,87737,83772
17242,49507,8690
17243,51716,58778
17244,43361,30909
17245,62013,10972
17246,43732,15185
17247,78823,83772
17248,26855,89253
17249,69370,78823
17250,83772,87737
17251,98004,55257
17252,98595,55257
17253,78823,69370
17254,15185,43732
17255,84132,40664
17256,65236,16745
17257,55257,98595
17258,10972,62013
17259,43458,73276
17260,16745,65236
17261,55257,98004
17262,59485,32263
17263,73276,43458
17264,30909,43361
17265,89253,26855
17266,8690,49507
17267,32263,59485
17268,65471,51650
17269,66814,99326
17270,99326,66814
17271,83467,41639
17272,41639,83467
17273,69562,60976
17274,60976,69562
17275,3748,76181
17276,62299,22201
17277,3800,3641
17278,7265,33261
17279,88075,76181
17280,3641,3800
17281,94303,3800
17282,42509,67810
17283,89720,13612
17284,22201,62299
17285,42509,43359
17286,3800,94303
17287,7265,33267
17288,76181,3748
17289,67810,42509
17290,76181,88075
17291,82276,22722
17292,33267,7265
17293,43359,42509
17294,76181,12458
17295,22722,82276
17296,13612,89720
17297,12458,76181
17298,33261,7265
17299,37124,89690
17300,89690,37124
17301,53507,43911
17302,43911,53507
17303,7042,47447
17304,93142,44774
17305,97204,51501
17306,51501,97204
17307,44774,93142
17308,64298,97204
17309,47447,7042
17310,97204,64298
17311,79513,63454
17312,13609,13976
17313,37232,53441
17314,49804,79721
17315,53441,37232
17316,67607,55952
17317,82397,96693
17318,13976,13609
17319,63454,30214
17320,89929,27207
17321,55952,67607
17322,30214,63454
17323,13976,67607
17324,79721,49804
17325,79513,81741
17326,13633,37232
17327,37232,13633
17328,63454,79513
17329,96693,82397
17330,81741,79513
17331,27207,89929
17332,67607,13976
17333,58445,29632
17334,29632,58445
17335,45768,88000
17336,96890,44454
17337,88000,96890
17338,44454,96890
17339,1951,45768
17340,45768,1951
17341,12367,57477
17342,88000,45768
17343,2351,12367
17344,96890,88000
17345,96890,13177
17346,57477,12367
17347,13177,96890
17348,12367,2351
17349,73165,18606
17350,18606,73165
17351,61276,61170
17352,61170,61276
17353,59958,48299
17354,18956,48712
17355,18956,43260
17356,70107,30479
17357,48712,18956
17358,30479,70107
17359,43260,18956
17360,48299,59958
17361,2619,79772
17362,79772,2619
17363,51220,94049
17364,60696,63198
17365,63198,60696
17366,94049,51220
17367,19586,37604
17368,37604,12277
17369,65883,32041
17370,12277,37604
17371,32041,65883
17372,37604,19586
17373,47706,54305
17374,69658,54769
17375,57394,78008
17376,57005,94883
17377,37932,34800
17378,99096,32866
17379,52759,56110
17380,94883,57005
17381,50671,93488
17382,93488,50671
17383,85420,33834
17384,16339,87456
17385,3878,94883
17386,99096,27430
17387,33135,33834
17388,20814,65395
17389,58126,76624
17390,97209,39142
17391,33480,37466
17392,94883,3878
17393,56110,19618
17394,89717,40864
17395,92740,587
17396,33946,69658
17397,19618,56110
17398,56543,47657
17399,33834,85420
17400,87645,67618
17401,58126,37466
17402,85420,29452
17403,81522,42807
17404,54305,47706
17405,34800,37932
17406,56543,37466
17407,67618,87645
17408,87456,16339
17409,37932,87456
17410,56543,25047
17411,56110,52759
17412,47657,56543
17413,27430,99096
17414,65395,92740
17415,54769,69658
17416,87586,85420
17417,37466,56543
17418,87456,37932
17419,32866,99096
17420,1860,23308
17421,42807,7844
17422,37466,58126
17423,29452,85420
17424,88991,72586
17425,20814,24037
17426,587,92740
17427,69658,33946
17428,42807,81522
17429,1465,34800
17430,92740,65395
17431,40864,89717
17432,91788,20573
17433,24037,20814
17434,76624,58126
17435,97627,27908
17436,7844,42807
17437,34800,1465
17438,37466,33480
17439,39142,97209
17440,65395,20814
17441,27908,97627
17442,25047,56543
17443,30998,70860
17444,33834,33135
17445,20573,91788
17446,85420,87586
17447,78008,57394
17448,51653,24037
17449,23308,1860
17450,70860,30998
17451,24037,51653
17452,72586,88991
17453,75258,17494
17454,61556,20072
17455,54812,76028
17456,22711,51330
17457,51330,22711
17458,20072,61556
17459,76028,54812
17460,17494,75258
17461,82479,5542
17462,43507,95131
17463,25510,6060
17464,81968,71183
17465,21083,25510
17466,5542,82479
17467,7025,27784
17468,31742,49321
17469,25510,21083
17470,46545,18291
17471,49321,31742
17472,71183,81968
17473,3668,55328
17474,87943,96487
17475,27784,7025
17476,95131,43507
17477,96487,87943
17478,55328,3668
17479,1127,7556
17480,6060,25510
17481,7556,1127
17482,18291,46545
17483,86920,38544
17484,38544,86920
17485,41553,74609
17486,34453,39906
17487,71488,72965
17488,74609,71488
17489,51628,71488
17490,39906,34453
17491,71488,51628
17492,71488,74609
17493,21753,93270
17494,74609,41553
17495,72965,71488
17496,93270,21753
17497,98287,51044
17498,51044,98287
17499,97006,13984
17500,97006,83382
17501,71450,31212
17502,79325,5941
17503,83382,97006
17504,31212,71450
17505,5941,79325
17506,1638,56216
17507,40210,35074
17508,85667,55242
17509,33619,25637
17510,55242,85667
17511,56216,1638
17512,54383,22720
17513,35074,40210
17514,14957,72293
17515,72293,14957
17516,22720,54383
17517,25637,33619
17518,40671,36746
17519,73497,70515
17520,70515,73497
17521,36746,40671
17522,85499,45056
17523,45056,85499
17524,68808,88190
17525,99587,23864
17526,70521,68808
17527,68808,70521
17528,42106,86355
17529,86355,42106
17530,99587,98718
17531,68808,99284
17532,88190,68808
17533,99284,68808
17534,23864,99587
17535,98718,99587
17536,53786,63497
17537,89975,77889
17538,86365,89975
17539,65174,60739
17540,65174,22085
17541,89975,86365
17542,47340,7652
17543,98214,79417
17544,47340,86365
17545,22085,65174
17546,86365,47340
17547,7652,47340
17548,79417,98214
17549,77889,89975
17550,60739,65174
17551,53786,98214
17552,98214,53786
17553,74156,7652
17554,63497,53786
17555,7652,74156
17556,23369,55444
17557,55444,23369
17558,6733,67172
17559,67172,6733
17560,32586,31916
17561,12087,98898
17562,93489,9647
17563,97468,12087
17564,14537,67052
17565,12087,97468
17566,97206,60324
17567,93489,78610
17568,15266,5888
17569,41103,93489
17570,31916,32586
17571,98898,12087
17572,78610,93489
17573,5993,68663
17574,93489,41103
17575,60324,97206
17576,68663,5993
17577,67052,14537
17578,9647,93489
17579,50481,59193
17580,91442,30711
17581,77342,24310
17582,91330,21934
17583,21934,91330
17584,91364,24310
17585,44349,43444
17586,59193,50481
17587,47830,59524
17588,85570,46339
17589,17248,53135
17590,65662,91330
17591,71081,65662
17592,59524,62385
17593,77342,30785
17594,94371,85101
17595,53135,17248
17596,30711,91442
17597,65662,71081
17598,30785,77342
17599,46339,85570
17600,85101,94371
17601,91330,65662
17602,98781,38025
17603,38025,98781
17604,43444,44349
17605,44941,93841
17606,62385,59524
17607,93841,44941
17608,24310,77342
17609,39451,67486
17610,62149,78728
17611,78728,62149
17612,15481,87614
17613,67486,39451
17614,67486,48924
17615,87614,15481
17616,78728,95783
17617,80121,22284
17618,76035,22284
17619,80121,97331
17620,22284,76035
17621,89657,97846
17622,78517,42659
17623,22284,80121
17624,97331,80121
17625,48924,67486
17626,95783,78728
17627,97846,89657
17628,42659,78517
17629,21678,68726
17630,89762,20635
17631,59198,85309
17632,20635,89762
17633,29190,48858
17634,90167,85809
17635,51261,29190
17636,68726,21678
17637,82121,95421
17638,45424,62307
17639,62307,45424
17640,48858,29190
17641,85309,59198
17642,95421,82121
17643,29190,51261
17644,85809,90167
17645,45230,64967
17646,55994,31021
17647,84159,99146
17648,18201,52497
17649,72856,5706
17650,40684,3730
17651,3730,95959
17652,70184,19605
17653,50649,84159
17654,70184,95959
17655,78612,19072
17656,54939,64967
17657,19605,70184
17658,19072,78612
17659,2312,38999
17660,95959,3730
17661,95959,70184
17662,5706,72856
17663,69810,50695
17664,50695,69810
17665,99146,84159
17666,31021,55994
17667,3730,40684
17668,78612,76847
17669,66789,31021
17670,31021,66789
17671,64967,54939
17672,76847,78612
17673,84159,50649
17674,38999,2312
17675,52497,18201
17676,64967,45230
17677,74089,71237
17678,71237,74089
17679,58260,10169
17680,10169,58260
17681,87463,99026
17682,40694,92711
17683,57194,34752
17684,34752,57194
17685,99026,87463
17686,35865,90088
17687,90088,35865
17688,12096,7150
17689,17611,30081
17690,17611,97032
17691,30081,17611
17692,50466,13513
17693,13513,50466
17694,7150,12096
17695,97032,17611
17696,41755,73351
17697,37518,5682
17698,97365,64182
17699,10369,10623
17700,10369,34891
17701,5682,37518
17702,22801,23378
17703,23378,22801
17704,38892,23127
17705,42462,265
17706,64182,97365
17707,265,42462
17708,64182,10369
17709,61678,85726
17710,42234,63498
17711,10369,64182
17712,23127,38892
17713,10623,10369
17714,85726,61678
17715,63498,42234
17716,34891,10369
17717,73351,41755
17718,1564,68335
17719,29591,56626
17720,57121,88254
17721,63624,55822
17722,26449,3485
17723,29591,57121
17724,68335,1564
17725,56626,63624
17726,3485,26449
17727,55822,63624
17728,63624,56626
17729,88254,57121
17730,56626,29591
17731,57121,29591
17732,93826,14851
17733,79082,56638
17734,74781,79082
17735,56638,79082
17736,14851,93826
17737,79082,74781
17738,65228,26835
17739,84524,58337
17740,29506,14649
17741,14649,29506
17742,29506,99976
17743,26835,65228
17744,58337,84524
17745,38361,66954
17746,99976,29506
17747,99221,58337
17748,87395,31175
17749,58337,99221
17750,66954,38361
17751,92727,23722
17752,84524,55460
17753,40417,11920
17754,31175,87395
17755,23722,92727
17756,11920,40417
17757,55460,84524
17758,33730,78597
17759,721,60293
17760,42056,95997
17761,73573,92923
17762,2923,721
17763,69543,78005
17764,42056,26912
17765,86546,91481
17766,78005,69543
17767,95997,42056
17768,60602,2476
17769,721,2923
17770,85300,57874
17771,78597,33730
17772,71897,88875
17773,60293,721
17774,2476,60602
17775,92923,73573
17776,91481,86546
17777,84038,85616
17778,57874,85300
17779,26912,42056
17780,75571,53264
17781,41851,29146
17782,29146,41851
17783,13412,41851
17784,41851,13412
17785,53264,75571
17786,36135,73271
17787,45871,65377
17788,79850,61020
17789,15521,33908
17790,60205,61020
17791,55401,27436
17792,34477,35790
17793,69546,2333
17794,53185,16968
17795,70115,57012
17796,59499,75394
17797,34369,61020
17798,8100,3021
17799,85771,7331
17800,76393,86058
17801,57025,51480
17802,8483,34969
17803,41723,7331
17804,36625,18306
17805,3021,8100
17806,2333,69546
17807,75641,27436
17808,19459,18306
17809,77324,83660
17810,68533,30755
17811,61020,79850
17812,74450,38903
17813,27436,55401
17814,75394,59499
17815,86058,76393
17816,63960,88342
17817,35856,69588
17818,7331,85771
17819,34969,8483
17820,71312,41847
17821,68533,38903
17822,20910,1177
17823,18306,19459
17824,65377,45871
17825,29994,2460
17826,73271,36135
17827,35906,26132
17828,1177,20910
17829,69868,57025
17830,83660,77324
17831,38903,74450
17832,59499,69546
17833,57025,69868
17834,35790,34477
17835,16968,53185
17836,57012,70115
17837,38662,89206
17838,1363,74084
17839,85214,83660
17840,41847,71312
17841,70965,42831
17842,30755,68533
17843,71312,32240
17844,35856,64851
17845,69546,59499
17846,89206,85214
17847,64851,35856
17848,51480,57025
17849,42831,70965
17850,37406,18122
17851,61020,60205
17852,53185,88553
17853,58500,35906
17854,88342,63960
17855,18306,36625
17856,38903,68533
17857,7331,41723
17858,6731,52812
17859,13910,75394
17860,2333,29854
17861,59499,83235
17862,32240,71312
17863,2460,29994
17864,18122,37406
17865,86058,8483
17866,52812,6731
17867,64384,68533
17868,85214,89206
17869,83660,85214
17870,74084,1363
17871,18306,57015
17872,69588,35856
17873,8483,86058
17874,83235,59499
17875,85892,57015
17876,35906,58500
17877,88553,53185
17878,75394,13910
17879,26132,35906
17880,29854,2333
17881,33908,15521
17882,61020,34369
17883,68533,64384
17884,89206,38662
17885,57015,18306
17886,72138,57215
17887,68804,40240
17888,84794,20153
17889,20153,84794
17890,27232,79455
17891,57215,72138
17892,79455,27232
17893,40240,68804
17894,86590,71880
17895,87431,87459
17896,71880,86590
17897,87459,87431
17898,86509,42569
17899,42569,86509
17900,77014,34609
17901,55706,70159
17902,70159,55706
17903,34609,77014
17904,30132,1302
17905,34609,1302
17906,1302,34609
17907,1302,30132
17908,77440,5021
17909,5021,77440
17910,15918,72605
17911,72605,15918
17912,17226,55809
17913,83689,38952
17914,55809,17226
17915,82823,35439
17916,12565,456
17917,38952,83689
17918,456,12565
17919,35439,82823
17920,24505,93771
17921,93771,24505
17922,53280,75315
17923,75315,53280
17924,35282,65600
17925,65600,35282
17926,96054,93366
17927,26201,37120
17928,93366,96054
17929,37120,26201
17930,16700,23898
17931,54796,68442
17932,8799,7177
17933,3012,74364
17934,8941,77716
17935,12114,19175
17936,14254,89511
17937,61285,46431
17938,74364,60246
17939,77716,8941
17940,48793,20167
17941,32311,6259
17942,184,86104
17943,74364,3012
17944,12114,13107
17945,7177,8799
17946,19175,12114
17947,64580,68534
17948,31331,71522
17949,13107,12114
17950,60246,74364
17951,23898,16700
17952,11553,33592
17953,13107,33592
17954,71522,31331
17955,33592,11553
17956,86104,184
17957,8799,16700
17958,80246,91764
17959,46431,61285
17960,20167,48793
17961,6259,32311
17962,16700,8799
17963,68534,64580
17964,68442,54796
17965,33592,13107
17966,89511,14254
17967,91764,80246
17968,80811,74808
17969,46462,74808
17970,86390,7301
17971,7301,86390
17972,74808,80811
17973,74808,46462
17974,10310,84562
17975,44850,92334
17976,33268,20406
17977,84562,10310
17978,76068,8856
17979,12368,64008
17980,20406,33268
17981,92334,44850
17982,64008,12368
17983,8856,76068
17984,18252,11964
17985,71784,10380
17986,11964,18252
17987,72301,5808
17988,5808,72301
17989,10380,71784
17990,76482,70260
17991,95142,76482
17992,7807,67235
17993,59721,67235
17994,34549,7807
17995,95142,312
17996,73732,94256
17997,67235,7807
17998,42864,5569
17999,82181,99716
18000,67235,59721
18001,7807,34549
18002,312,95142
18003,70260,76482
18004,5569,42864
18005,99716,82181
18006,99716,64850
18007,94256,73732
18008,76482,95142
18009,64850,99716
18010,78817,57898
18011,80814,16466
18012,51979,64280
18013,57898,78817
18014,92276,55311
18015,39690,46134
18016,46134,39690
18017,64280,51979
18018,79270,46134
18019,64999,83317
18020,10806,11198
18021,64999,78554
18022,63637,64280
18023,83317,64999
18024,64280,63637
18025,75087,28094
18026,16466,80814
18027,11198,10806
18028,46134,79270
